event_name,fight_id,date,weight_class,win_method,win_round,win_time,name,fighter_url,colour,str,td,sub,pass,str_against,winner,loser,blue_win,win_method_bin,num_fights,wins,losses,days_since_last_fight,tko_recieved,total_tko_recieved,fight_time,total_octagon_time,last_fight_time,last_fight_tko_received,last_fight_win,last_fight_loss,last_fight_str_against,total_str,total_str_against,height_inches,weight_lbs,reach_inches,stance
UFC_Fight_Night-Florian_vs_Lauzon,4692,2008-04-02,Welterweight,"KO/TKO, Knees",2,0:24,Karo Parisyan,http://www.ufcstats.com/fighter-details/349aaa3da11eb587,red,10.0,1.0,0.0,1.0,17.0,0,1,1,TKO,10,8,2,137.0,1,0,5.033333333333333,127.14999999999999,15.0,0,1,0,35.0,339.0,284.0,70.0,170.0,72.0,Orthodox
UFC_94-St-Pierre_vs_Penn_2,4521,2009-01-31,Welterweight,Overturned,3,5:00,Karo Parisyan,http://www.ufcstats.com/fighter-details/349aaa3da11eb587,red,24.0,2.0,1.0,1.0,19.0,1,0,0,Overturned,11,8,3,304.0,0,1,15.0,132.18333333333334,5.033333333333333,1,0,1,17.0,349.0,301.0,70.0,170.0,72.0,Orthodox
UFC_123-Rampage_vs_Machida,4099,2010-11-20,Welterweight,"KO/TKO, Punches",1,1:47,Karo Parisyan,http://www.ufcstats.com/fighter-details/349aaa3da11eb587,red,2.0,0.0,0.0,0.0,10.0,0,1,1,TKO,12,9,3,658.0,1,1,1.0666666666666667,147.18333333333334,15.0,0,1,0,19.0,373.0,320.0,70.0,170.0,72.0,Orthodox
UFC_Fight_Night-Andrade_vs_Zhang,311,2019-08-31,Women's Bantamweight,S-DEC,3,5:00,Karol Rosa,http://www.ufcstats.com/fighter-details/351c4ec637380ad5,blue,171.0,0.0,0.0,0.0,165.0,1,0,1,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,65.0,135.0,67.0,Orthodox
UFC_on_FOX-Dos_Anjos_vs_Cowboy_2,2070,2015-12-19,Women's Strawweight,U-DEC,3,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,blue,66.0,0.0,0.0,2.0,34.0,1,0,1,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,63.0,115.0,64.0,Orthodox
UFC_Fight_Night-Overeem_vs_Arlovski,1923,2016-05-08,Women's Strawweight,U-DEC,3,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,blue,119.0,0.0,0.0,1.0,70.0,1,0,1,DEC,1,1,0,141.0,0,0,15.0,15.0,15.0,0,1,0,34.0,66.0,34.0,63.0,115.0,64.0,Orthodox
UFC_201-Lawler_vs_Woodley,1799,2016-07-30,Women's Strawweight,S-DEC,3,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,blue,84.0,0.0,0.0,2.0,70.0,1,0,1,DEC,2,2,0,83.0,0,0,15.0,30.0,15.0,0,1,0,70.0,185.0,104.0,63.0,115.0,64.0,Orthodox
UFC_205-Alvarez_vs_McGregor,1673,2016-11-12,Women's Strawweight,U-DEC,5,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,red,50.0,0.0,0.0,0.0,171.0,0,1,1,DEC,3,3,0,105.0,0,0,25.0,45.0,15.0,0,1,0,70.0,269.0,174.0,63.0,115.0,64.0,Orthodox
UFC_212-Aldo_vs_Holloway,1409,2017-06-03,Women's Strawweight,"SUB, Rear, Naked, Choke",1,3:03,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,red,9.0,0.0,0.0,0.0,8.0,0,1,1,SUB,4,3,1,203.0,0,0,3.0,70.0,25.0,0,0,1,171.0,319.0,345.0,63.0,115.0,64.0,Orthodox
UFC_Fight_Night-Cerrone_vs_Till,1237,2017-10-21,Women's Strawweight,U-DEC,3,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,blue,127.0,1.0,0.0,1.0,65.0,1,0,1,DEC,5,3,2,140.0,0,0,15.0,73.0,3.0,0,0,1,8.0,328.0,353.0,63.0,115.0,64.0,Orthodox
UFC_223-Khabib_vs_Iaquinta,1010,2018-04-07,Women's Strawweight,S-DEC,3,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,blue,126.0,0.0,0.0,1.0,86.0,1,0,1,DEC,6,4,2,168.0,0,0,15.0,88.0,15.0,0,1,0,65.0,455.0,418.0,63.0,115.0,64.0,Orthodox
UFC_228-Woodley_vs_Till,806,2018-09-08,Women's Strawweight,"KO/TKO, Punch",1,1:58,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,red,24.0,0.0,0.0,0.0,38.0,0,1,1,TKO,7,5,2,154.0,1,0,1.0833333333333333,103.0,15.0,0,1,0,86.0,581.0,504.0,63.0,115.0,64.0,Orthodox
UFC_Fight_Night-Barboza_vs_Gaethje,522,2019-03-30,Women's Strawweight,U-DEC,3,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,blue,57.0,0.0,0.0,0.0,64.0,0,1,0,DEC,8,5,3,203.0,0,1,15.0,104.08333333333333,1.0833333333333333,1,0,1,38.0,605.0,542.0,63.0,115.0,64.0,Orthodox
UFC_238-Cejudo_vs_Moraes,427,2019-06-08,Women's Strawweight,U-DEC,3,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,blue,90.0,0.0,0.0,0.0,148.0,0,1,0,DEC,9,5,4,70.0,0,1,15.0,119.08333333333333,15.0,0,0,1,64.0,662.0,606.0,63.0,115.0,64.0,Orthodox
UFC_Fight_Night-Felder_vs_Hooker,69,2020-02-22,Women's Strawweight,U-DEC,3,5:00,Karolina Kowalkiewicz,http://www.ufcstats.com/fighter-details/d7c3816669784109,blue,38.0,0.0,1.0,0.0,93.0,0,1,0,DEC,10,5,5,259.0,0,1,15.0,134.08333333333331,15.0,0,0,1,148.0,752.0,754.0,63.0,115.0,64.0,Orthodox
UFC_Fight_Night-McDonald_vs_Lineker,1826,2016-07-13,Women's Bantamweight,U-DEC,3,5:00,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,red,45.0,0.0,0.0,0.0,38.0,1,0,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,69.0,125.0,68.0,Orthodox
UFC_205-Alvarez_vs_McGregor,1681,2016-11-12,Women's Bantamweight,S-DEC,3,5:00,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,red,22.0,0.0,0.0,0.0,27.0,0,1,1,DEC,1,1,0,122.0,0,0,15.0,15.0,15.0,0,1,0,38.0,45.0,38.0,69.0,125.0,68.0,Orthodox
UFC_210-Cormier_vs_Johnson_2,1481,2017-04-08,Women's Bantamweight,S-DEC,3,5:00,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,red,105.0,0.0,0.0,0.0,84.0,1,0,0,DEC,2,1,1,147.0,0,0,15.0,30.0,15.0,0,0,1,27.0,67.0,65.0,69.0,125.0,68.0,Orthodox
UFC_Fight_Night-Jacare_vs_Brunson_2,1089,2018-01-27,Women's Flyweight,U-DEC,3,5:00,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,red,68.0,0.0,1.0,0.0,79.0,1,0,0,DEC,3,2,1,294.0,0,0,15.0,45.0,15.0,0,1,0,84.0,172.0,149.0,69.0,125.0,68.0,Orthodox
UFC_Fight_Night-Alvarez_vs_Poirier_2,852,2018-07-28,Women's Flyweight,U-DEC,3,5:00,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,blue,62.0,0.0,0.0,0.0,70.0,1,0,1,DEC,4,3,1,182.0,0,0,15.0,60.0,15.0,0,1,0,79.0,240.0,228.0,69.0,125.0,68.0,Orthodox
UFC_231-Holloway_vs_Ortega,675,2018-12-08,Women's Flyweight,S-DEC,3,5:00,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,red,65.0,0.0,0.0,0.0,81.0,0,1,1,DEC,5,4,1,133.0,0,0,15.0,75.0,15.0,0,1,0,70.0,302.0,298.0,69.0,125.0,68.0,Orthodox
UFC_238-Cejudo_vs_Moraes,432,2019-06-08,Women's Flyweight,U-DEC,3,5:00,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,red,82.0,0.0,0.0,0.0,112.0,1,0,0,DEC,6,4,2,182.0,0,0,15.0,90.0,15.0,0,0,1,81.0,367.0,379.0,69.0,125.0,68.0,Orthodox
UFC_244-Masvidal_vs_Diaz,199,2019-11-02,Women's Flyweight,U-DEC,3,5:00,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,red,73.0,0.0,0.0,0.0,58.0,1,0,0,DEC,7,5,2,147.0,0,0,15.0,105.0,15.0,0,1,0,112.0,449.0,491.0,69.0,125.0,68.0,Orthodox
UFC_247-Jones_vs_Reyes,93,2020-02-08,Women's Flyweight,"KO/TKO, Punches",3,1:03,Katlyn Chookagian,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,blue,17.0,0.0,0.0,0.0,40.0,0,1,0,TKO,8,6,2,98.0,1,0,11.0,120.0,15.0,0,1,0,58.0,522.0,549.0,69.0,125.0,68.0,Orthodox
UFC_23-Ultimate_Japan_2,5366,1999-11-19,Open Weight,"SUB, Kneebar",2,4:15,Katsuhisa Fujii,http://www.ufcstats.com/fighter-details/d71d968dc6ecfdaf,red,27.0,2.0,0.0,0.0,1.0,0,1,1,SUB,0,0,0,0.0,0,0,9.016666666666666,0.0,0.0,0,0,0,0.0,0.0,0.0,72.0,205.0,,Orthodox
UFC_23-Ultimate_Japan_2,5370,1999-11-19,Open Weight,"KO/TKO, Punches",2,3:12,Katsuhisa Fujii,http://www.ufcstats.com/fighter-details/d71d968dc6ecfdaf,red,18.0,0.0,0.0,0.0,18.0,1,0,0,TKO,1,0,1,0.0,0,0,8.016666666666666,9.016666666666666,9.016666666666666,0,0,1,1.0,27.0,1.0,72.0,205.0,,Orthodox
UFC_Fight_Night-Saffiedine_vs_Lim,3038,2014-01-04,Lightweight,U-DEC,3,5:00,Katsunori Kikuno,http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,red,23.0,3.0,0.0,9.0,16.0,1,0,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,68.0,145.0,66.0,Orthodox
UFC_173-Barao_vs_Dillashaw,2871,2014-05-24,Lightweight,"KO/TKO, Punch",1,4:06,Katsunori Kikuno,http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,blue,22.0,0.0,0.0,0.0,38.0,0,1,0,TKO,1,1,0,140.0,1,0,4.0,15.0,15.0,0,1,0,16.0,23.0,16.0,68.0,145.0,66.0,Orthodox
UFC_Fight_Night-Hunt_vs_Nelson,2682,2014-09-20,Featherweight,"SUB, Rear, Naked, Choke",2,1:38,Katsunori Kikuno,http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,blue,32.0,1.0,1.0,0.0,36.0,1,0,1,SUB,2,1,1,119.0,0,1,6.05,19.0,4.0,1,0,1,38.0,45.0,54.0,68.0,145.0,66.0,Orthodox
UFC_Fight_Night-Maia_vs_LaFlare,2445,2015-03-21,Featherweight,"KO/TKO, Punch",1,1:31,Katsunori Kikuno,http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,red,1.0,0.0,0.0,0.0,5.0,0,1,1,TKO,3,2,1,182.0,1,1,1.05,25.05,6.05,0,1,0,36.0,77.0,90.0,68.0,145.0,66.0,Orthodox
UFC_Fight_Night-Barnett_vs_Nelson,2190,2015-09-26,Featherweight,"KO/TKO, Punch",1,0:28,Katsunori Kikuno,http://www.ufcstats.com/fighter-details/44470bfd9483c7ad,blue,1.0,0.0,0.0,0.0,14.0,0,1,0,TKO,4,2,2,189.0,1,2,0.03333333333333333,26.1,1.05,1,0,1,5.0,78.0,95.0,68.0,145.0,66.0,Orthodox
UFC_76-Knockout,4779,2007-09-22,Light Heavyweight,U-DEC,3,5:00,Kazuhiro Nakamura,http://www.ufcstats.com/fighter-details/b034747dc1d15491,red,15.0,2.0,0.0,1.0,70.0,0,1,1,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,71.0,205.0,70.0,Orthodox
UFC_84-Ill_Will,4674,2008-05-24,Light Heavyweight,KO/TKO,1,5:00,Kazuhiro Nakamura,http://www.ufcstats.com/fighter-details/b034747dc1d15491,red,6.0,0.0,0.0,0.0,26.0,0,1,1,TKO,1,0,1,245.0,1,0,5.0,15.0,15.0,0,0,1,70.0,15.0,70.0,71.0,205.0,70.0,Orthodox
UFC_on_FUEL_TV-Silva_vs_Stann,3369,2013-03-02,Lightweight,U-DEC,3,5:00,Kazuki Tokudome,http://www.ufcstats.com/fighter-details/c4af2feb4b58bc3b,red,33.0,2.0,0.0,5.0,33.0,1,0,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,71.0,155.0,73.0,Southpaw
UFC_162-Silva_vs_Weidman,3248,2013-07-06,Lightweight,U-DEC,3,5:00,Kazuki Tokudome,http://www.ufcstats.com/fighter-details/c4af2feb4b58bc3b,red,43.0,1.0,0.0,0.0,68.0,0,1,1,DEC,1,1,0,126.0,0,0,15.0,15.0,15.0,0,1,0,33.0,33.0,33.0,71.0,155.0,73.0,Southpaw
UFC_Fight_Night-Kim_vs_Hathaway,2971,2014-03-01,Lightweight,S-DEC,3,5:00,Kazuki Tokudome,http://www.ufcstats.com/fighter-details/c4af2feb4b58bc3b,blue,31.0,3.0,0.0,2.0,77.0,0,1,0,DEC,2,1,1,238.0,0,0,15.0,30.0,15.0,0,0,1,68.0,76.0,101.0,71.0,155.0,73.0,Southpaw
UFC_Fight_Night-Hunt_vs_Nelson,2685,2014-09-20,Lightweight,"SUB, Guillotine, Choke",2,2:34,Kazuki Tokudome,http://www.ufcstats.com/fighter-details/c4af2feb4b58bc3b,blue,12.0,1.0,0.0,1.0,13.0,0,1,0,SUB,3,1,2,203.0,0,0,7.05,45.0,15.0,0,0,1,77.0,107.0,178.0,71.0,155.0,73.0,Southpaw
UFC_Fight_Night-Shevchenko_vs_Carmouche_2,335,2019-08-10,Lightweight,U-DEC,3,5:00,Kazula Vargas,http://www.ufcstats.com/fighter-details/ec18eb918121787c,red,20.0,0.0,0.0,0.0,17.0,0,1,1,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,68.0,155.0,71.0,Southpaw
UFC_Fight_Night-Anderson_vs_Blachowicz,82,2020-02-15,Lightweight,DQ,1,4:02,Kazula Vargas,http://www.ufcstats.com/fighter-details/ec18eb918121787c,red,15.0,1.0,0.0,0.0,5.0,0,1,1,DQ,1,0,1,189.0,0,0,4.0,15.0,15.0,0,0,1,17.0,20.0,17.0,68.0,155.0,71.0,Southpaw
UFC_-_Ultimate_Japan,5434,1997-12-21,Heavyweight,"SUB, Armbar",1,3:44,Kazushi Sakuraba,http://www.ufcstats.com/fighter-details/9b5b5a75523728f3,red,1.0,1.0,2.0,1.0,1.0,1,0,0,SUB,0,0,0,0.0,0,0,3.066666666666667,0.0,0.0,0,0,0,0.0,0.0,0.0,72.0,185.0,,Southpaw
UFC_-_Ultimate_Japan,5437,1997-12-21,Heavyweight,Overturned,1,1:51,Kazushi Sakuraba,http://www.ufcstats.com/fighter-details/9b5b5a75523728f3,blue,0.0,0.0,0.0,0.0,4.0,1,0,1,Overturned,1,1,0,0.0,0,0,1.0833333333333333,3.066666666666667,3.066666666666667,0,1,0,1.0,1.0,1.0,72.0,185.0,,Southpaw
UFC_55-Fury,5089,2005-10-07,Heavyweight,"SUB, Rear, Naked, Choke",2,1:02,Keigo Kunihara,http://www.ufcstats.com/fighter-details/782a2a17d3e38fdf,blue,1.0,2.0,1.0,1.0,12.0,0,1,0,SUB,0,0,0,0.0,0,0,6.0,0.0,0.0,0,0,0,0.0,0.0,0.0,72.0,235.0,,Orthodox
UFC_23-Ultimate_Japan_2,5368,1999-11-19,Middleweight,"KO/TKO, Punch",3,3:12,Keiichiro Yamamiya,http://www.ufcstats.com/fighter-details/6014d25e73b669c9,blue,14.0,0.0,0.0,0.0,22.0,0,1,0,TKO,0,0,0,0.0,1,0,13.016666666666667,0.0,0.0,0,0,0,0.0,0.0,0.0,71.0,185.0,,Southpaw
UFC_Fight_Night-Sanchez_vs_Riggs,4926,2006-12-13,Welterweight,U-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,blue,16.0,0.0,1.0,0.0,22.0,0,1,0,DEC,0,0,0,0.0,0,0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-Stevenson_vs_Guillard,4879,2007-04-05,Welterweight,U-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,blue,32.0,2.0,0.0,0.0,79.0,0,1,0,DEC,1,0,1,113.0,0,0,15.0,15.0,15.0,0,0,1,22.0,16.0,22.0,71.0,170.0,73.0,Southpaw
UFC_81-Breaking_Point,4720,2008-02-02,Lightweight,S-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,blue,57.0,4.0,0.0,0.0,81.0,0,1,0,DEC,2,0,2,303.0,0,0,15.0,30.0,15.0,0,0,1,79.0,48.0,101.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-Barnett_vs_Nelson,2192,2015-09-26,Welterweight,"SUB, Rear, Naked, Choke",3,2:17,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,red,40.0,0.0,1.0,1.0,79.0,1,0,0,SUB,3,0,3,2793.0,0,0,12.016666666666667,45.0,15.0,0,0,1,81.0,105.0,182.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-Silva_vs_Bisping,1993,2016-02-27,Welterweight,U-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,red,6.0,3.0,1.0,4.0,32.0,0,1,1,DEC,4,1,3,154.0,0,0,15.0,57.016666666666666,12.016666666666667,0,1,0,79.0,145.0,261.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-McDonald_vs_Lineker,1824,2016-07-13,Welterweight,"SUB, Rear, Naked, Choke",2,4:59,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,red,41.0,0.0,1.0,3.0,44.0,1,0,0,SUB,5,1,4,137.0,0,0,9.083333333333332,72.01666666666667,15.0,0,0,1,32.0,151.0,293.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-Lineker_vs_Dodson,1713,2016-10-01,Welterweight,U-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,blue,24.0,5.0,0.0,5.0,34.0,0,1,0,DEC,6,2,4,80.0,0,0,15.0,81.1,9.083333333333332,0,1,0,44.0,192.0,337.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-Saint_Preux_vs_Okami,1264,2017-09-22,Welterweight,S-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,red,27.0,2.0,0.0,2.0,38.0,1,0,0,DEC,7,2,5,356.0,0,0,15.0,96.1,15.0,0,0,1,34.0,216.0,371.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-Barboza_vs_Lee,990,2018-04-21,Welterweight,U-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,blue,24.0,2.0,0.0,0.0,56.0,0,1,0,DEC,8,3,5,211.0,0,0,15.0,111.1,15.0,0,1,0,38.0,243.0,409.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-Dos_Santos_vs_Tuivasa,689,2018-12-01,Welterweight,S-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,red,41.0,0.0,0.0,0.0,34.0,1,0,0,DEC,9,3,6,224.0,0,0,15.0,126.1,15.0,0,0,1,56.0,267.0,465.0,71.0,170.0,73.0,Southpaw
UFC_Fight_Night-Overeem_vs_Oleinik,501,2019-04-20,Welterweight,U-DEC,3,5:00,Keita Nakamura,http://www.ufcstats.com/fighter-details/65ddc8a9ac4e8531,red,29.0,0.0,0.0,0.0,25.0,0,1,1,DEC,10,4,6,140.0,0,0,15.0,141.1,15.0,0,1,0,34.0,308.0,499.0,71.0,170.0,73.0,Southpaw
The_Ultimate_Fighter-Team_Edgar_vs_Team_Penn_Finale,2789,2014-07-06,Light Heavyweight,Overturned,1,2:03,Keith Berish,http://www.ufcstats.com/fighter-details/e3779ef06e98f185,red,0.0,0.0,0.0,0.0,0.0,0,1,1,Overturned,0,0,0,0.0,0,0,2.0,0.0,0.0,0,0,0,0.0,0.0,0.0,72.0,205.0,73.0,Orthodox
UFC_Fight_Night-Lewis_vs_Abdurakhimov,1619,2016-12-09,Middleweight,U-DEC,3,5:00,Keith Berish,http://www.ufcstats.com/fighter-details/e3779ef06e98f185,red,61.0,2.0,0.0,2.0,82.0,0,1,1,DEC,1,0,1,887.0,0,0,15.0,2.0,2.0,0,0,1,0.0,0.0,0.0,72.0,205.0,73.0,Orthodox
UFC_3-The_American_Dream,5572,1994-09-09,Open Weight,"KO/TKO, Punches",1,1:59,Keith Hackney,http://www.ufcstats.com/fighter-details/bf12aca029bfcc47,blue,34.0,0.0,0.0,0.0,1.0,1,0,1,TKO,0,0,0,0.0,0,0,1.0833333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,71.0,200.0,,Sideways
UFC_4-Revenge_of_the_Warriors,5559,1994-12-16,Open Weight,"SUB, Armbar",1,5:32,Keith Hackney,http://www.ufcstats.com/fighter-details/bf12aca029bfcc47,blue,4.0,0.0,0.0,0.0,11.0,0,1,0,SUB,1,1,0,98.0,0,0,5.05,1.0833333333333333,1.0833333333333333,0,1,0,1.0,34.0,1.0,71.0,200.0,,Sideways
UFC_4-Revenge_of_the_Warriors,5562,1994-12-16,Open Weight,"SUB, Other, -, Choke",1,2:44,Keith Hackney,http://www.ufcstats.com/fighter-details/bf12aca029bfcc47,blue,8.0,0.0,1.0,1.0,0.0,1,0,1,SUB,2,1,1,0.0,0,0,2.066666666666667,6.133333333333333,5.05,0,0,1,11.0,38.0,12.0,71.0,200.0,,Sideways
UFC_-_Ultimate_Ultimate_'95,5521,1995-12-16,Open Weight,"SUB, Rear, Naked, Choke",1,2:39,Keith Hackney,http://www.ufcstats.com/fighter-details/bf12aca029bfcc47,red,1.0,0.0,0.0,0.0,7.0,0,1,1,SUB,3,2,1,365.0,0,0,2.05,8.2,2.066666666666667,0,1,0,0.0,46.0,12.0,71.0,200.0,,Sideways
The_Ultimate_Fighter-Team_Hughes_vs_Team_Franklin_Finale,5082,2005-11-05,Heavyweight,"KO/TKO, Kicks",2,3:28,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,41.0,0.0,0.0,0.0,8.0,1,0,0,TKO,0,0,0,0.0,0,0,8.033333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,74.0,185.0,76.0,Orthodox
UFC_57-Liddell_vs_Couture_3,5059,2006-02-04,Light Heavyweight,U-DEC,3,5:00,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,blue,44.0,0.0,0.0,0.0,27.0,1,0,1,DEC,1,1,0,91.0,0,0,15.0,8.033333333333333,8.033333333333333,0,1,0,8.0,41.0,8.0,74.0,185.0,76.0,Orthodox
UFC_Fight_Night_4,5034,2006-04-06,Light Heavyweight,U-DEC,3,5:00,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,64.0,0.0,0.0,0.0,33.0,0,1,1,DEC,2,2,0,61.0,0,0,15.0,23.03333333333333,15.0,0,1,0,27.0,85.0,35.0,74.0,185.0,76.0,Orthodox
The_Ultimate_Fighter-Team_Ortiz_vs_Team_Shamrock_Finale,5010,2006-06-24,Light Heavyweight,U-DEC,3,5:00,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,67.0,1.0,0.0,0.0,48.0,1,0,0,DEC,3,2,1,79.0,0,0,15.0,38.03333333333333,15.0,0,0,1,33.0,149.0,68.0,74.0,185.0,76.0,Orthodox
UFC_66-Liddell_vs_Ortiz_2,4911,2006-12-30,Light Heavyweight,"KO/TKO, Punches",1,4:41,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,36.0,0.0,0.0,0.0,17.0,1,0,0,TKO,4,3,1,189.0,0,0,4.066666666666666,53.03333333333333,15.0,0,1,0,48.0,216.0,116.0,74.0,185.0,76.0,Orthodox
UFC_71-Liddell_vs_Jackson,4850,2007-05-26,Light Heavyweight,"KO/TKO, Punch",1,0:48,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,5.0,0.0,0.0,0.0,17.0,0,1,1,TKO,5,4,1,147.0,1,0,0.06666666666666667,57.099999999999994,4.066666666666666,0,1,0,17.0,252.0,133.0,74.0,185.0,76.0,Orthodox
UFC_76-Knockout,4776,2007-09-22,Light Heavyweight,S-DEC,3,5:00,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,blue,83.0,0.0,0.0,0.0,31.0,1,0,1,DEC,6,4,2,119.0,0,1,15.0,57.166666666666664,0.06666666666666667,1,0,1,17.0,257.0,150.0,74.0,185.0,76.0,Orthodox
UFC_84-Ill_Will,4669,2008-05-24,Light Heavyweight,"KO/TKO, Punch",1,0:36,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,1.0,0.0,0.0,0.0,11.0,0,1,1,TKO,7,5,2,245.0,1,1,0.05,72.16666666666666,15.0,0,1,0,31.0,340.0,181.0,74.0,185.0,76.0,Orthodox
UFC_89-Bisping_vs_Leben,4588,2008-10-18,Light Heavyweight,S-DEC,3,5:00,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,50.0,2.0,0.0,0.0,48.0,1,0,0,DEC,8,5,3,147.0,0,2,15.0,72.21666666666665,0.05,1,0,1,11.0,341.0,192.0,74.0,185.0,76.0,Orthodox
UFC_96-Jackson_vs_Jardine,4488,2009-03-07,Light Heavyweight,U-DEC,3,5:00,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,64.0,0.0,0.0,0.0,56.0,0,1,1,DEC,9,6,3,140.0,0,2,15.0,87.21666666666665,15.0,0,1,0,48.0,391.0,240.0,74.0,185.0,76.0,Orthodox
UFC_102-Couture_vs_Nogueira,4400,2009-08-29,Light Heavyweight,"KO/TKO, Punch",1,1:35,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,blue,3.0,0.0,0.0,0.0,5.0,0,1,0,TKO,10,6,4,175.0,1,2,1.05,102.21666666666665,15.0,0,0,1,56.0,455.0,296.0,74.0,185.0,76.0,Orthodox
UFC_110-Nogueira_vs_Velasquez,4285,2010-02-20,Light Heavyweight,"KO/TKO, Punch",3,2:10,Keith Jardine,http://www.ufcstats.com/fighter-details/b9d0fd83bb8a147a,red,15.0,0.0,0.0,0.0,29.0,0,1,1,TKO,11,6,5,175.0,1,3,12.016666666666667,103.26666666666665,1.05,1,0,1,5.0,458.0,301.0,74.0,185.0,76.0,Orthodox
